Estado,Municipio,División,,,,,,,,,,,,,,,,,,,,,,
OAXACA,VILLA TEJUPAM DE LA UNION,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,YAXE,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,YOGANA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,YUTANDUCHI DE GUERRERO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,ZAPOTITLAN DEL RIO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,ZAPOTITLAN LAGUNAS,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,ZAPOTITLAN PALMAS,SURESTE,,,,,,,,,,,,,,,,,,,,,,
OAXACA,ZIMATLAN DE ALVAREZ,SURESTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ACAJETE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ACATENO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ACATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ACATZINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ACTEOPAN,CENTRO SUR,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AHUACATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AHUATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AHUAZOTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AHUEHUETITLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AJALPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ALBINO ZERTUCHE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ALJOJUCA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ALTEPEXI,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AMIXTLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AMOZOC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AQUIXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATEMPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATEXCAL,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATLEQUIZAYAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATLIXCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATOYATEMPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATZALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATZITZIHUACAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ATZITZINTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AXUTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,AYOTOXCO DE GUERRERO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CALPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CALTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CAMOCUAUTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CANADA MORELOS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CAXHUACAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHALCHICOMULA DE SESMA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHAPULCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIAUTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIAUTZINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHICHIQUILA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHICHIQUILA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHICONCUAUTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIETLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIETLA,CENTRO SUR,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIGMECATITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIGNAHUAPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIGNAHUAPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHIGNAUTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHILA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHILA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHILA DE LA SAL,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHILCHOTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CHINANTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COATEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COATZINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COHETZALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COHETZALA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COHUECAN,CENTRO SUR,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CORONANGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COXCATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COXCATLAN,SURESTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COYOMEAPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COYOMEAPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,COYOTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUAPIAXTLA DE MADERO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUAUTEMPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUAUTINCHAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUAUTLANCINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUAYUCA DE ANDRADE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUETZALAN DEL PROGRESO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,CUYOACO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,DOMINGO ARENAS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ELOXOCHITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ELOXOCHITLAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,EPATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ESPERANZA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,FRANCISCO Z. MENA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,GENERAL FELIPE ANGELES,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,GUADALUPE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,GUADALUPE VICTORIA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HERMENEGILDO GALEANA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HONEY,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HONEY,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUAQUECHULA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUATLATLAUCA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUAUCHINANGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEHUETLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEHUETLAN EL CHICO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEHUETLAN EL GRANDE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEJOTZINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEYAPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEYTAMALCO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUEYTLALPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUITZILAN DE SERDAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,HUITZILTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,IXCAMILPA DE GUERRERO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,IXCAQUIXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,IXTACAMAXTITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,IXTEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,IZUCAR DE MATAMOROS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JALPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JOLALPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JONOTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JOPALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JOPALA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JUAN C. BONILLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JUAN GALINDO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,JUAN N. MENDEZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,LA MAGDALENA TLATLAUQUITEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,LAFRAGUA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,LIBRES,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,LOS REYES DE JUAREZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,MAZAPILTEPEC DE JUAREZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,MIXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,MOLCAXAC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NAUPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NAUPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NAUZONTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NEALTICAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NICOLAS BRAVO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,NOPALUCAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,OCOTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,OCOYUCAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,OLINTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ORIENTAL,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ORIENTAL,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PAHUATLAN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PALMAR DE BRAVO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PANTEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PETLALCINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PIAXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,PUEBLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,QUECHOLAC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,QUIMIXTLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,QUIMIXTLAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,RAFAEL LARA GRAJALES,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN ANDRES CHOLULA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN ANTONIO CANADA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN DIEGO LA MESA TOCHIMILTZIN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN FELIPE TEOTLALCINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN FELIPE TEPATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN GABRIEL CHILAC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN GREGORIO ATZOMPA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JERONIMO TECUANIPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JERONIMO XAYACATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JOSE CHIAPA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JOSE MIAHUATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JUAN ATENCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN JUAN ATZOMPA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN MARTIN TEXMELUCAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN MARTIN TOTOLTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN MATIAS TLALANCALECA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN MIGUEL IXITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN MIGUEL XOXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN NICOLAS BUENOS AIRES,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN NICOLAS DE LOS RANCHOS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN PABLO ANICANO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN PEDRO CHOLULA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN PEDRO YELOIXTLAHUACA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN SALVADOR EL SECO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN SALVADOR EL VERDE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN SALVADOR HUIXCOLOTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN SEBASTIAN TLACOTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SAN SEBASTIAN TLACOTEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SANTA CATARINA TLALTEMPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SANTA INES AHUATEMPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SANTA ISABEL CHOLULA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SANTIAGO MIAHUATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SANTO TOMAS HUEYOTLIPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,SOLTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TECALI DE HERRERA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TECAMACHALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TECOMATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEHUACAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEHUITZINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TENAMPULCO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEOPANTLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEOTLALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEOTLALCO,CENTRO SUR,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPANCO DE LOPEZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPANGO DE RODRIGUEZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPANGO DE RODRIGUEZ,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPATLAXCO DE HIDALGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEACA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEMAXALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEOJUMA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPETZINTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEXCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEXI DE RODRIGUEZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEYAHUALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEPEYAHUALCO DE CUAUHTEMOC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TETELA DE OCAMPO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TETELA DE OCAMPO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TETELES DE AVILA CASTILLO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TEZIUTLAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TIANGUISMANALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TILAPA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLACHICHUCA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLACOTEPEC DE BENITO JUAREZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLACUILOTEPEC,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLACUILOTEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLAHUAPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLALTENANGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLANEPANTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLAOLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLAPACOYA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLAPANALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLATLAUQUITEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLATLAUQUITEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TLAXCO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TOCHIMILCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TOCHIMILCO,CENTRO SUR,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TOCHTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TOTOLTEPEC DE GUERRERO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TULCINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TUZAMAPAN DE GALEANA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TZICATLACOYAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,TZICATLACOYAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,VENUSTIANO CARRANZA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,VICENTE GUERRERO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XAYACATLAN DE BRAVO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XICOTEPEC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XICOTLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XIUTETELCO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XOCHIAPULCO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XOCHILTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XOCHITLAN DE VICENTE SUAREZ,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,XOCHITLAN TODOS SANTOS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,YAONAHUAC,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,YEHUALTEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZACAPALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZACAPALA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZACAPOAXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZACAPOAXTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZACATLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZAPOTITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZAPOTITLAN DE MENDEZ,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZARAGOZA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZARAGOZA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZAUTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZAUTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZIHUATEUTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZINACATEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZONGOZOTLA,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZOQUIAPAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZOQUITLAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
PUEBLA,ZOQUITLAN,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,AMEALCO DE BONFIL,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,ARROYO SECO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,ARROYO SECO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,CADEREYTA DE MONTES,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,COLON,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,CORREGIDORA,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,EL MARQUES,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,EZEQUIEL MONTES,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,HUIMILPAN,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,JALPAN DE SERRA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,LANDA DE MATAMOROS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,PEDRO ESCOBEDO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,PENAMILLER,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,PINAL DE AMOLES,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,PINAL DE AMOLES,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,QUERETARO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,SAN JOAQUIN,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,SAN JUAN DEL RIO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,TEQUISQUIAPAN,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUERÉTARO,TOLIMAN,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,BACALAR,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,BENITO JUAREZ,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
